DATASET_EXTERNALSHAPE
SEPARATOR TAB
DATASET_LABEL	Annotation
COLOR	#ff0000
FIELD_COLORS	rgb(180,83,156)	rgb(241,157,77)	rgb(9,119,158)	rgb(45,67,81)	rgb(204,111,169)	rgb(227,170,207)	rgb(204,105,131)	rgb(197,9,162)	rgb(161,242,126)	rgb(201,212,29)	rgb(8,212,230)	rgb(240,98,26)	rgb(37,156,60)	rgb(177,116,30)	rgb(84,50,175)	rgb(129,215,18)	rgb(215,125,225)	rgb(187,171,26)	rgb(87,32,51)	rgb(157,74,201)	rgb(124,181,203)	rgb(43,236,131)	rgb(145,115,192)	rgb(221,121,209)	rgb(62,142,1)	rgb(77,7,135)	rgb(177,143,179)	rgb(70,160,5)	rgb(176,248,80)	rgb(174,18,4)	rgb(213,107,152)	rgb(162,53,152)	rgb(73,126,42)	rgb(242,93,202)	rgb(12,104,83)
'Ignicoccus islandicus DSM 13165'	50	50	50	0	0	0	0	50	0	50	0	0	50	0	50	50	50	50	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0
'Halobacterium hubeiense'	50	50	50	50	0	0	50	0	50	0	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	0	50	50	50	0	0	0
'Thermococcus guaymasensis DSM 11113'	0	50	50	50	50	50	50	50	50	0	0	0	50	50	50	0	50	50	0	50	50	50	50	50	50	50	0	0	50	50	50	50	0	0	0
'Methanoculleus bourgensis'	50	50	0	50	0	50	50	0	50	0	0	0	50	50	50	50	50	0	50	0	0	50	50	50	50	50	50	0	0	50	50	50	50	50	50
'Acidilobus'	50	50	50	0	0	0	0	50	0	0	0	0	50	0	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50
'methanogenic archaeon ISO4-H5'	50	50	0	0	50	50	50	0	50	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	0	0	0	50	50	0	0	0
'Methanobrevibacter olleyae'	50	50	50	50	50	0	0	0	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	50	0	0	50	0	0	0	0	0
'Pyrococcus kukulkanii'	50	50	50	50	50	0	50	50	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	0	0	50	50	50	50	0	0	0
'Candidatus Nitrosotalea devanaterra'	50	50	50	0	0	50	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	50	0	0	0	50	0	0	0	0	50	0	0	0
'Thermococcus peptonophilus'	50	50	50	50	50	50	50	0	50	50	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	0	50	50	50	0	0	0
'Thermococcus chitonophagus'	50	50	50	50	50	0	50	50	50	0	0	0	50	0	50	50	50	50	50	50	50	50	50	50	50	0	50	0	50	50	50	50	0	0	0
'Thermococcus piezophilus'	50	50	0	50	50	50	50	0	0	50	0	0	50	50	50	50	0	50	50	0	50	0	0	50	50	50	0	50	0	50	50	50	0	0	0
'Sulfolobus'	50	50	0	0	0	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
'Methanobacterium congolense'	50	50	50	50	50	50	0	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	50	0	0	0	0	0
'Nanohaloarchaea archaeon SG9'	50	50	0	0	50	50	0	0	50	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	0	0	0	0	0	0	0	0
'Halodesulfurarchaeum formicicum'	50	50	0	50	50	0	50	0	50	0	0	0	0	0	50	50	0	50	50	0	50	50	50	50	50	0	50	0	0	50	50	50	0	0	0
'Methanohalophilus halophilus'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	50	50	50	50	50	50
'Cuniculiplasma divulgatum'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	0	50	50	0	0	0
'Haloterrigena daqingensis'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	50	50	50	50	0	0	0
Halorientalis	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	50	50	50	50	0	0	0
'Ferroplasma acidiphilum'	50	50	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	50	0	0	0	0	50	0	50	0	0	50	0	50	50	0	0	0
'Acidianus manzaensis'	50	50	50	0	0	50	0	50	0	50	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
'Candidatus Mancarchaeum acidiphilum'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	0	50	50	0	0	0
'Thermococcus celer Vu 13 = JCM 8558'	50	50	0	50	50	50	50	50	50	50	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0
'Thermococcus pacificus'	50	50	50	50	0	50	50	50	50	50	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	50	50	50	50	50	0	0	0
'Halohasta litchfieldiae'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	0	50	50	50	0	0	0
'Methanobacterium subterraneum'	0	50	50	0	50	50	0	50	50	0	0	0	50	50	50	0	50	50	0	50	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0
'Haloarcula taiwanensis'	50	50	50	50	0	0	50	0	50	0	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	0	50	50	50	0	0	0
'Salinigranum rubrum'	50	0	0	50	0	0	50	0	50	0	0	0	0	0	0	50	0	0	50	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	0
'Candidatus Nitrosocaldus cavascurensis'	50	50	0	0	50	0	0	0	50	0	0	0	0	0	50	50	0	50	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0
'Acidianus brierleyi'	50	50	50	0	0	50	50	50	0	50	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0
'Acidianus sulfidivorans JP7'	50	50	50	0	0	50	50	50	0	50	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0
'Metallosphaera hakonensis JCM 8857 = DSM 7519'	50	50	50	0	0	50	50	50	0	50	0	0	50	50	50	50	50	0	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0
'Candidatus Nitrosomarinus catalina'	50	0	50	0	0	50	0	50	50	0	0	0	50	50	0	50	50	0	0	0	0	0	50	0	0	0	50	0	50	0	0	0	0	0	0
'Natrarchaeobaculum aegyptiacum'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	50	50	50	50	0	0	0
'Thermococcus gorgonarius'	50	50	50	50	0	50	50	0	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	50	0	0	50	50	50	0	0	0
'Thermococcus profundus'	50	50	50	50	50	50	50	0	50	50	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	0	50	50	50	0	0	0
'Thermococcus barossii'	50	50	50	50	0	50	50	50	50	50	0	0	50	50	50	50	50	50	50	50	0	50	50	50	50	50	0	50	50	50	50	50	0	0	0
'Thermococcus siculi'	50	50	50	50	50	50	50	50	50	50	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0
'Thermococcus radiotolerans'	50	50	50	50	0	50	50	50	50	50	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	50	50	50	50	50	0	0	0
'Methanosphaera'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	0	50	0	50	0	50	50	0	50	0	0	0
'Halalkaliarchaeum desulfuricum'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	0	50	50	50	0	0	0
'Haloplanus rubicundus'	50	50	50	50	0	0	50	0	50	0	0	0	0	0	50	50	50	0	50	50	0	50	50	50	50	0	0	0	0	50	50	50	0	0	0
'Natrarchaeobaculum sulfurireducens'	50	50	50	50	0	0	50	50	50	0	0	0	50	0	50	50	50	0	50	50	0	50	50	50	50	0	50	0	50	50	50	50	0	0	0
'Sulfodiicoccus acidiphilus'	50	50	50	0	0	50	0	50	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
'Methanothrix thermoacetophila'	50	50	0	50	0	0	50	0	50	0	0	0	0	0	50	50	0	0	50	0	0	50	50	50	50	0	0	0	0	50	50	50	0	0	0
'Cenarchaeum symbiosum'	50	50	50	0	0	50	50	0	50	0	0	0	0	50	50	50	50	0	0	0	0	0	50	0	0	0	50	0	0	0	0	50	0	0	0
'Pyrobaculum arsenaticum'	50	50	50	0	0	0	50	50	0	50	0	0	50	0	50	50	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0
'Halobacterium salinarum'	50	50	0	50	0	0	50	50	50	0	0	0	50	0	50	50	0	0	50	0	0	50	50	50	50	0	50	0	0	50	50	50	0	0	0
'Sulfolobus islandicus'	50	50	50	0	0	50	50	50	0	50	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0
'Methanohalophilus mahii'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	50	50	50	50	50	50
'Methanohalobium evestigatum'	50	50	50	50	0	50	50	50	50	0	0	0	50	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	50	50	50	50	50	50	50
'Methanothermobacter marburgensis'	50	50	50	0	0	50	0	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	0	0	0	0	0	0
'Ignisphaera aggregans'	50	50	50	0	0	0	50	0	0	50	0	0	0	0	50	50	50	0	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0
'Methanothermus fervidus'	50	50	0	0	0	0	0	0	50	50	0	0	0	0	50	50	0	0	50	0	0	50	50	50	50	0	0	50	0	0	0	0	0	0	0
'Candidatus Caldarchaeum subterraneum'	50	50	50	0	0	0	0	0	50	50	0	0	0	0	50	50	50	50	0	0	0	50	50	0	0	0	50	50	0	0	0	0	0	0	0
'Methanopyrus kandleri'	50	50	50	50	0	0	0	0	50	50	0	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	50	0	50	0	0	0	0	0
'Methanothrix soehngenii'	50	50	0	50	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	50	50	0	0	0	50	50	50	50	0	0
'Methanotorris igneus'	50	50	0	50	0	50	0	0	50	50	0	0	0	50	50	50	0	0	50	0	0	50	50	50	50	50	0	50	0	50	0	0	0	0	0
'Methanosalsum zhilinae'	50	50	0	50	50	50	50	50	50	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	50	0	0	0	50	50	50	0	50	50
'Methanosaeta harundinacea'	50	50	0	50	0	50	50	50	50	0	0	0	50	50	50	50	0	0	50	0	0	50	50	50	50	50	0	0	0	50	50	50	50	0	0
'Thermococcus litoralis'	50	50	50	0	50	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	0	50	0	50	50	0	0	0
'Candidatus Nitrosopumilus koreensis AR1'	0	50	50	0	0	50	0	0	50	0	0	0	0	50	50	0	50	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0
'Candidatus Nitrososphaera gargensis'	50	50	50	0	50	50	0	50	50	0	0	0	50	50	50	50	50	50	0	0	50	50	50	0	0	0	0	0	50	0	0	0	0	0	0
'Methanomethylovorans hollandica'	50	50	50	50	0	50	50	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	50	50	50	50	50	50
'Methanothermobacter thermautotrophicus'	50	50	50	0	50	50	0	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0
'Methanococcoides burtonii'	50	50	50	50	50	50	50	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	50	50	50	50	50	50
'Nanoarchaeum equitans'	0	50	0	0	50	0	0	0	50	50	0	0	50	0	50	0	0	50	0	0	50	50	50	50	0	0	0	50	0	0	0	0	0	0	0
'Methanosarcina acetivorans'	50	50	50	50	50	50	50	50	50	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50	50	50	50	50
'Candidatus Methanomassiliicoccus intestinalis'	50	50	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	0	50	0	0	50	50	50	0	50	0	0	0	0	50	50	0	0	0
'Ferroplasma acidarmanus fer1'	50	50	0	0	0	50	50	50	0	0	0	0	50	50	50	50	0	0	50	0	0	0	0	50	0	50	0	0	50	0	50	50	0	0	0
'Methanothermobacter'	50	50	50	0	0	50	0	0	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	50	50	0	0	0	0	0	0	0	0	0
'Methanobacterium'	50	50	50	0	50	50	0	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0
